Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
VARILEC - M/Ž,05. 02. 2021,MARIBOR,"WELDING SYSTEMS, montaža in varenje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648301&STATE=Podravska,"VARJENJE KOVINSKIH KONSTRUKCIJ, CEVI - TIG, MIG/MAG ",26.01.2021,Podravska,iskanjedela.si
VODJA POŠTE II - POŠTA 2251 PTUJ - M/Ž,05. 02. 2021,MARIBOR,POŠTA SLOVENIJE D.O.O.; POŠTA SLOVENIJE,https://www.iskanjedela.si/search-jobs?jobId=2648363&STATE=Podravska,"NAČRTOVANJE, ORGANIZIRANJE, USKLAJEVANJE, KONTROLIRANJE IN ODLOČANJE O DELU POŠTE II RAZREDA, REŠEVANJE REKLAMACIJ IN NEPRAVILNOSTI, UREJANJE OPERATIVNIH RAZMERIJ S POGODBENIMI UPORABNIKI IN POSLOVNIMI STRANKAMI, PRODAJANJE IN POSPEŠEVANJE PRODAJE...",26.01.2021,Podravska,iskanjedela.si
REFERENT V RAČUNOVODSTVU - M/Ž,09. 02. 2021,MARIBOR,"PROAKTA 2020, davčno računovodska hiša, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648141&STATE=Podravska,"DELO V RAČUNOVODSKEM SERVISU - ZBIRANJE IN PRIPRAVA PODATKOV ZA OBRAČUNE PLAČ IN POTNIH NALOGOV. MASOVNI ZAJEM (KNJIŽENJE) PREJETIH RAČUNOV. OBDELAVA, RAZVRŠČANJE IN ARHIVIRANJE DOKUMENTOV. PRIJAVE IN ODJAVE DELAVCEV. ",26.01.2021,Podravska,iskanjedela.si
KLJUČAVNIČAR - M/Ž,05. 02. 2021,MARIBOR,"FINAL VAR, gradbeništvo in storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648304&STATE=Podravska,MONTAŽA KOVINSKIH KONSTRUKCIJ ,26.01.2021,Podravska,iskanjedela.si
KERAMIČAR - M/Ž,29. 01. 2021,ORMOŽ,"ZOKER, gradbeništvo, trgovina in storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648341&STATE=Podravska,KERAMIČARSKA DELA ,26.01.2021,Podravska,iskanjedela.si
ELEKTRIČAR - M/Ž,25. 02. 2021,MARIBOR,"SIMVAL, montaža, storitve, projektiranje in inženiring d. o. o.",https://www.iskanjedela.si/search-jobs?jobId=2637253&STATE=Podravska,"ELEKTROMONTAŽA, KABLIRANJE, PRIKLOP OMARIC ",26.01.2021,Podravska,iskanjedela.si
VOZNIK MIXER ČRPALKE - M/Ž,03. 02. 2021,PTUJ,"ŽIHER podjetje za trgovino, proizvodnjo, prevozništvo in storitve d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648215&STATE=Podravska,"- VOZNIK TOVORNEGA VOZILA (NAD 7,5T), KATEGORIJA C, PREVOZ MIXER ČRPALKE ZA BETON ",26.01.2021,Podravska,iskanjedela.si
LAKIREC - M/Ž,09. 02. 2021,PTUJ,"AKLIMAT, proizvodnja, trgovina in storitve, d. o. o.",https://www.iskanjedela.si/search-jobs?jobId=2648373&STATE=Podravska,"-POSLUŽEVANJE SERIJSKIH STROJNIH NAPRAV IN IZVAJANJE ROČNIH OPERACIJ, -VODENJE EVIDENC O SVOJEM DELU IN LAKRINICI, -LAKIRANJE RAZLIČNIH IZDELKOV IN POLIZDELKOV V ROČNI IN AVTOMATSKI KABINI, -KONTROLIRANJE SVOJEGA DELA IN IZVAJANJE UKREPOV ZA VARNO...",26.01.2021,Podravska,iskanjedela.si
ZDRAVNIK PO OPRAVLJENEM SEKUNDARIJATU (M/Ž) - M/Ž,10. 02. 2021,PTUJ,ZDRAVSTVENI DOM PTUJ,https://www.iskanjedela.si/search-jobs?jobId=2648354&STATE=Podravska,"DELA IN NALOGE ZDRAVNIKA PO OPRAVLJENEM SEKUNDARIJATU V OKVIRU USPOSOBLJENOSTI NA MEDICINI DELA, PROMETA IN ŠPORTA, POD NADZOROM ZDRAVNIKA SPECIALISTA ",26.01.2021,Podravska,iskanjedela.si
SLIKOPLESKAR/FASADER - M/Ž,10. 02. 2021,MARIBOR,"MARLES GRADNJA, proizvodnja in montaža montažnih elementov, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648346&STATE=Podravska,"POSTAVITEV IN DEMONTAŽA LAHKEGA FASADNEGA ODRA, IZVEDBA FASADERSKIH DEL NA MONTAŽNIH OBJEKTIH, BARVANJE NAPUŠČEV, OLJENJE LESENIH FASAD, IZVEDBA SLIKOPLESKARSKIH DEL, DELO NA TERENU, DRUGA DELA V OKVIRU DELOVNEGA MESTA. ",26.01.2021,Podravska,iskanjedela.si
VOZNIK TOVORNEGA VOZILA - M/Ž,16. 02. 2021,LENART,"AVTOPREVOZNIŠTVO IN STORITVE, JANKO PEKLAR, s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648345&STATE=Podravska,PREVOZ BLAGA V MEDNARODNEM PROMETU ,26.01.2021,Podravska,iskanjedela.si
SLIKOPLESKARSKA IN FASADERSKA DELA - M/Ž,03. 02. 2021,LENART,"FASADE MOJ DOM, fasaderstvo, štukaterstvo in slikopleskarstvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648286&STATE=Podravska,IZVAJANJE SLIKOPLESKARSKIH IN FASADERSKIH DEL TER IZVEDBA STROJNIH OMETOV ,26.01.2021,Podravska,iskanjedela.si
DELOVODJA GRADBENIŠTVA - M/Ž,25. 02. 2021,PTUJ,"COOLGRADING, gradnje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648303&STATE=Podravska,"VODENJE GRADBIŠČNE DOKUMENTACIJE, VODENJE DELOVNEGA PROCESA, KOMUNIKACIJA S PODIZVAJALCI NA GRADBIŠČU ",26.01.2021,Podravska,iskanjedela.si
FASADER - M/Ž,05. 05. 2021,PTUJ,"Zaključna gradbena dela, Branko Novak s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648300&STATE=Podravska,vsa fasaderska dela ,26.01.2021,Podravska,iskanjedela.si
IZVAJALEC STROJNIH OMETOV - M/Ž,05. 05. 2021,PTUJ,"Zaključna gradbena dela, Branko Novak s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648298&STATE=Podravska,izvajalec strojnih ometov ,26.01.2021,Podravska,iskanjedela.si
PROIZVODNI DELAVEC - M/Ž,25. 02. 2021,SLOVENSKA BISTRICA,"KORENMONT, Mehanska obdelava kovin, Boštjan Koren s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648260&STATE=Podravska,"POMOČ V KOVINARSKI PROIZVODNJI, DELO V AVSTRIJI - DNEVNA MIGRACIJA ",26.01.2021,Podravska,iskanjedela.si
GRADBENI INŠPEKTOR (DM 236) - M/Ž,10. 02. 2021,LJUBLJANA,"MINISTRSTVO ZA OKOLJE IN PROSTOR, INŠPEKTORAT REPUBLIKE SLOVENIJE ZA OKOLJE IN PROSTOR",https://www.iskanjedela.si/search-jobs?jobId=2648262&STATE=Podravska,VSI POGOJI ZA ZASEDBO DELOVNEGA MESTA IN NAČIN PRIJAVE SO OBJAVLJENI NA SPLETNI STRANI PORTALA GOV.SI (PROSTA DELOVNA MESTA V DRŽAVNI UPRAVI): HTTPS://WWW.GOV.SI/ZBIRKE/DELOVNA-MESTA/. PRIJAVA SE OBVEZNO ODDA NA OBJAVLJENEM OBRAZCU. VELJAJO PODATK...,26.01.2021,Podravska,iskanjedela.si
ŽIČAR - M/Ž,29. 01. 2021,SLOVENSKA BISTRICA,"ALUMAT PROIZVODNJA, STORITVE, MARKETING, INŽINERING TER TRGOVINA D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2648265&STATE=Podravska,"DELO NA VLEČNIH IN VARILNIH, DELO NA RAVNALNIH STROJIH, DELO NA RAZREZNI LINIJI, DELO NA PEČI ZA TERMIČNO OBDELAVO, VOŽNJA VILIČARJA, DRUGA DELA PO NAVODILIH NADREJENEGA. ",26.01.2021,Podravska,iskanjedela.si
VODJA GRADBIŠČA - M/Ž,05. 02. 2021,MARIBOR,"SIMBAU, gradbeništvo, trgovina in druge storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648273&STATE=Podravska,"VODENJE DEL NA GRADBIŠČU, VODENJE GRADBENEGA DNEVNIKA, KNJIGE OBR.IZMER, NABAVA MATERIALA IN KONTROLA PORABE,KOORDINACIJA DELAVCEV, SKRBETI ZA USTREZNO VARNOST DELAVCEV IN MATERIALA NA GRADBIŠČU, DRUGA DELA PO NAVODILIH NADREJENEGA. ",26.01.2021,Podravska,iskanjedela.si
KONTROLOR V PLINSKI TEHNIKI - M/Ž,09. 02. 2021,MARIBOR,"LABORATORIJSKI SISTEMI, DRUŽBA ZA TEHNIČNO PREIZKUŠANJE, ANALIZO, TRGOVINO IN STORITVE, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2648284&STATE=Podravska,"PRIPRAVA PLINOMEROV NA OVERJANJE. PO OPRAVLJENEM USPOSABLJANJU KONTROLA PLINOVODA PEŠ, KONTROLA PLINOVODA Z VOZILOM, OVERJANJE PLINOMEROV, ZAMENJAVA PLINOMEROV, KONTROLA V PLINSKI TEHNIKI. ",26.01.2021,Podravska,iskanjedela.si
UPRAVLJALEC MALIH ČISTILNIH NAPRAV - M/Ž,15. 02. 2021,SLOVENSKA BISTRICA,KOMUNALA SLOVENSKA BISTRICA PODJETJE ZA KOMUNALNE IN DRUGE STORITVE D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2648291&STATE=Podravska,"KONTROLA IN NADZOR NAD SISTEMI MKČN S PRIPADAJOČIM KANALIZACIJSKIM OMREŽJEM, VZDRŽEVANJE SISTEMOV ODVAJANJA IN ČIŠČENJA, VZORČENJE ODPADNIH VODA IN IZVEDBA ANALIZ ODPADNE VODE, VODENJE DNEVNIKOV, PREDPISANIH EVIDENC O OCENAH MKČN, POROČANJE NA MOP...",26.01.2021,Podravska,iskanjedela.si
KNJIGOVODJA /REVIZOR - M/Ž,03. 02. 2021,SLOVENSKA BISTRICA,REVIDERA družba za revizijo in podjetniško svetovanje d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2648206&STATE=Podravska,"ZNANJE OSNOV RAČUNOVODENJA, POMOČ PRI REVIDIRANJU IN PRIPRAVI PODLAG ZA POROČANJE, POMOČ PRI PREGLEDU PRI POSLOVNEM SUBJEKTU IN ORGANIZIRANJE IZVEDBE POSLA, INFORMIRANJE POTENCIALNIH STRANK O MOŽNOSTIH SODELOVANJA, PRIPRAVA PONUDB IN POGODB S STRA...",26.01.2021,Podravska,iskanjedela.si
ZIDAR - M/Ž,29. 01. 2021,LENART,"TLAKOVANJE MURŠEC, tlakovanje, nizke gradnje, trgovina, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648247&STATE=Podravska,ZIDARSKA DELA ,26.01.2021,Podravska,iskanjedela.si
KERAMIČAR - M/Ž,10. 02. 2021,MARIBOR,"FINALMONT, gradbeništvo, montaža in druge storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648136&STATE=Podravska,"POLAGANJE KERAMIKE - NEMČIJA, AVSTRIJA, SLOVENIJA ",26.01.2021,Podravska,iskanjedela.si
PRODAJALEC - M/Ž,02. 02. 2021,ŠENTJUR PRI CELJU,"KEA ZASEBNA DRUŽBA ZA TRGOVINO, IMPORT - EXPORT, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2648173&STATE=Podravska,PRODAJALEC V TRGOVINI Z ŽIVILI ,26.01.2021,Podravska,iskanjedela.si
KUHAR IV (ŠIFRA DM J034030) - M/Ž,31. 01. 2021,MARIBOR,UNIVERZITETNI KLINIČNI CENTER MARIBOR,https://www.iskanjedela.si/search-jobs?jobId=2648214&STATE=Podravska,"PRIPRAVA HRANE PO JEDILNIKIH, NORMATIVIH IN DOGOVORJENI RECEPTURI, OBČASNA PRIPRAVA ZAHTEVNEJŠIH JEDI BREZ PREDHODNEGA PROGRAMIRANJA, PRIPRAVA DIETNIH JEDI POD NADZOROM, PRIPRAVA JEDI ZA TRANSPORT, PORCIONIRANJE JEDI IN STREŽBA, SODELOVANJE PRI PR...",26.01.2021,Podravska,iskanjedela.si
SPREMLJEVALEC GIBALNO OVIRANIH UČENCEV IN DIJAKOV - M/Ž,29. 01. 2021,MARIBOR,VRTEC IVANA GLINŠKA MARIBOR,https://www.iskanjedela.si/search-jobs?jobId=2648201&STATE=Podravska,"SE SEZNANJA S PROBLEMATIKO OTROKA S POSEBNIMI POTREBAMI, SPREJME OTROKA OD STARŠEV IN GA OB KONCU DNEVA PREDA STARŠEM, POMAGA OTROKU S PP, DA LAHKO PRIHAJA K IGRI IN DRUGIM OBLIKAM VZGOJNO-IZOBRAŽEVALNEGA DELA, SKRBI ZA TO, DA SE OTROK S PP VARNO ...",26.01.2021,Podravska,iskanjedela.si
PREDMETNI UČITELJ MATEMATIKE - M/Ž,02. 02. 2021,MARIBOR,OSNOVNA ŠOLA DRAGA KOBALA MARIBOR,https://www.iskanjedela.si/search-jobs?jobId=2648216&STATE=Podravska,POUČEVANJE MATEMATIKE ,26.01.2021,Podravska,iskanjedela.si
VOZNIK - M/Ž,05. 02. 2021,MARIBOR,KOVINARSTVO BUČAR DRAGO BUČAR S.P.,https://www.iskanjedela.si/search-jobs?jobId=2648184&STATE=Podravska,"RAZVOZ BLAGA PO DELOVNIH NALOGIH, RAZKLAD IN NAKLAD TOVORA, IZPOLNJEVANJE PREVOZNE DOKUMENTACIJE IN LISTIN, OPRAVLJANJE DRUGIH NALOG PO NAVODILIH VODJE, ZAGOTAVLJANJE PRIJAZNIH IN STROKOVNIH STORITEV. ",26.01.2021,Podravska,iskanjedela.si
ZDRAVSTVENI TEHNIK - M/Ž,05. 02. 2021,MARIBOR,REŠILEC podjetje za zdravstvene in druge storitve d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2648218&STATE=Podravska,"NUDENJE ZDRAVSTVENE IN OSEBNE NEGE BOLNIKOM MED PREVOZOM, DRUGE NALOGE ZDRAVSTVENE NEGE PO NAROČILU DELODAJALCA. ",26.01.2021,Podravska,iskanjedela.si
ZIDAR - M/Ž,03. 02. 2021,MARIBOR,"JJ GRADNJA, gradbeništvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648144&STATE=Podravska,GRADNJA STANOVANJSKIH HIŠ ,26.01.2021,Podravska,iskanjedela.si
KERAMIK - POLAGALEC KERAMIKE - M/Ž,25. 02. 2021,MARIBOR,"OBLAGANJE TAL IN STEN, ""MŠ"", MONIKA STRAŽIŠNIK s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648150&STATE=Podravska,POLAGANJE KERAMIKE ,26.01.2021,Podravska,iskanjedela.si
PARKETAR - M/Ž,03. 02. 2021,MARIBOR,"KERAM PRO, keramičarstvo in druga zaključna gradbena dela, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648180&STATE=Podravska,POLAGANJE IN BRUŠENJE PARKETA ,26.01.2021,Podravska,iskanjedela.si
POMOŽNI POLAGALEC TALNIH OBLOG - M/Ž,25. 02. 2021,MARIBOR,"ARTPOD, trgovina, turizem, storitve, gradbeništvo, d. o. o.",https://www.iskanjedela.si/search-jobs?jobId=2648143&STATE=Podravska,POMOČ PRI POLAGANJU VSEH VRST TALNIH OBLOG ,26.01.2021,Podravska,iskanjedela.si
TIG VARILEC - M/Ž,26. 02. 2021,RUŠE,"ZPP mont, proizvodnja, montaža, gradbeništvo, trgovina in storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648135&STATE=Podravska,"TIG VARJENJE, DELO NA ŠVEDSKEM ",26.01.2021,Podravska,iskanjedela.si
PROIZVODNI DELAVEC - M/Ž,29. 01. 2021,SLOVENSKA BISTRICA,"HARTCHROM LEVART kromanje, trgovina in storitve d. o. o.",https://www.iskanjedela.si/search-jobs?jobId=2648178&STATE=Podravska,DELO V PROIZVODNJI ,26.01.2021,Podravska,iskanjedela.si
IZOLATER - M/Ž,03. 02. 2021,MARIBOR,"GPM GRADNJE, gradbeništvo, gostinstvo in storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648137&STATE=Podravska,IZOLATERSKA DELA ,26.01.2021,Podravska,iskanjedela.si
KLJUČAVNIČAR V GALVANIKI - M/Ž,03. 02. 2021,MARIBOR,MARIBORSKA LIVARNA MARIBOR D.D.,https://www.iskanjedela.si/search-jobs?jobId=2648179&STATE=Podravska,"PREVZAME DELOVNE NALOGE IN MATERIAL ZA DELO, PRIPRAVI PREDMETE DELA (MATERIAL, ORODJE, STROJE, PRIPRAVE) ZA DELO, IZVAJA RAZLIČNA PRIPRAVLJALA DELA V SKLADU Z DELOVNIM NALOGOM IN NAVODILI NADREJENEGA, IZVAJA ZELO ZAHTEVNA KLJUČAVNIČARSKIH DELA NA ...",26.01.2021,Podravska,iskanjedela.si
POMOŽNI DELAVEC V GRADBENIŠTVU - M/Ž,09. 02. 2021,PTUJ,"GRADBENO PODJETJE JAZBEC GRADBENIŠTVO, POSREDNIŠTVO IN TRGOVINA D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2648112&STATE=Podravska,"POMOČ PRI IZVEDBI DELOVNIH PROCESOV V GRADBENIŠTVU (OPAŽEVANJE, BETONIRANJE, ZIDANJE, MONATAŽA ARMATURE, IZKOPI...) ",26.01.2021,Podravska,iskanjedela.si
VOZNIK - M/Ž,03. 02. 2021,MARIBOR,"UPD TRANSPORT, prevozništvo, posredništvo in druge poslovne storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648146&STATE=Podravska,RAZVOZ TOVORA V DOMAČEM IN MEDNARODNEM PROMETU ,26.01.2021,Podravska,iskanjedela.si
PARKETAR - POLAGALEC PODOV - M/Ž,25. 02. 2021,MARIBOR,"ARTPOD, trgovina, turizem, storitve, gradbeništvo, d. o. o.",https://www.iskanjedela.si/search-jobs?jobId=2648151&STATE=Podravska,"POLAGANJE VSEH VRST TALNIH OBLOG, OBNOVA LESENIH PODOV, MONTAŽA ŠPORTNEGA PODA ",26.01.2021,Podravska,iskanjedela.si
BOLNIČAR NEGOVALEC II.-PRIPRAVNIK - M/Ž,29. 01. 2021,PTUJ,"ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA",https://www.iskanjedela.si/search-jobs?jobId=2648113&STATE=Podravska,DELO PO PROGRAMU ZA POKLIC BOLNIČAR NEGOVALEC ,26.01.2021,Podravska,iskanjedela.si
DELAVEC ZAČETNIK IV. ST. STR. (29104) USPOSOBITEV ZA DM POSLUŽEVALEC NAPRAV II (10135) - M/Ž,03. 02. 2021,PTUJ,SILKEM PROIZVODNJA ZEOLITOV D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2613787&STATE=Podravska,"USPOSODOBITEV ZA POSLUŽEVALCA KALCINACIJSKIH PEČI, SUŠILNIKOV, KOTLOV, FILTROV IN PODOBNO ",26.01.2021,Podravska,iskanjedela.si
SREDNJA MEDICINSKA SESTRA II.- PRIPRAVNIK - M/Ž,29. 01. 2021,PTUJ,"ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA",https://www.iskanjedela.si/search-jobs?jobId=2648116&STATE=Podravska,DELO PO PROGRAMU PRIPRAVNIŠTVA ZA POKLIC SREDNJA MEDICINSKA SESTRA ,26.01.2021,Podravska,iskanjedela.si
DELAVEC ZAČETNIK-III.ST.STR. (29103) USPOSOBITEV ZA DELOVNO MESTO POSLUŽEVALEC NAPRAV III (10136) - M/Ž,03. 02. 2021,PTUJ,SILKEM PROIZVODNJA ZEOLITOV D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2613796&STATE=Podravska,"USPOSOBITEV ZA POMOČNIKA POSLUŽEVALCA KALCINACIJSKIH PEČI, SUŠILNIKOV, KOTLOV, FILTROV IN DRUGIH PROIZVODNIH NAPRAV. ",26.01.2021,Podravska,iskanjedela.si
KUHAR - M/Ž,03. 02. 2021,PTUJ,"GOSTIŠČE PRI TONETU, BOJAN SVENŠEK s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648087&STATE=Podravska,priprava malic in ketering ,26.01.2021,Podravska,iskanjedela.si
POMOČNIK/CA VZGOJITELJ/A/ICE - M/Ž,29. 01. 2021,PTUJ,OSNOVNA ŠOLA PODLEHNIK,https://www.iskanjedela.si/search-jobs?jobId=2648123&STATE=Podravska,IZVAJANJE VZGOJNOVARSTVENE DEJAVNOSTI ZA PREDŠOLSKE OTROKE ,26.01.2021,Podravska,iskanjedela.si
DELAVEC V KMETIJSTVU IN RIBIŠTVU IV - M/Ž,29. 01. 2021,PTUJ,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE KMETIJSKO GOZDARSKI ZAVOD PTUJ,https://www.iskanjedela.si/search-jobs?jobId=2648119&STATE=Podravska,"NAČRTOVANJE IN IZVAJANJE OSKRBE ŽIVALI, PRIPRAVA KRMNIH OBROKOV, KRMLJENJE TER NEGA IN ČIŠČENJE ŽIVALI, SKRB ZA HIGIENO TER DOBRO POČUTJE IN ZDRAVJE ŽIVALI, VODENJE ŽIVALI PRI ODVZEMU SEMENA, POMOČ PRI ZDRAVLJENJU ŽIVALI, DELO S TRAKTORJEM, PRIKLJ...",26.01.2021,Podravska,iskanjedela.si
POSLUŽEVALEC NAPRAV II (10135) - M/Ž,03. 02. 2021,PTUJ,SILKEM PROIZVODNJA ZEOLITOV D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2613794&STATE=Podravska,"POSLUŽEVANJE KALCINACIJSKIH PEČI, SUŠILNIKOV, KOTLOV, FILTROV IN DRUGIH PROIZVODNIH NAPRAV. ",26.01.2021,Podravska,iskanjedela.si
POSLUŽEVALEC NAPRAV III (10136) - M/Ž,03. 02. 2021,PTUJ,SILKEM PROIZVODNJA ZEOLITOV D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2613793&STATE=Podravska,"POMOČNIK POSLUŽEVALCA KALCINACIJSKIH PEČI, SUŠILNIKOV, KOTLOV, FILTROV IN DRUGIH PROIZVODNIH NAPRAV ",26.01.2021,Podravska,iskanjedela.si
»REFERENT« V SLUŽBI ZA MESTNE ČETRTI IN KRAJEVNE SKUPNOSTI V SEKRETARIATU ZA SPLOŠNE ZADEVE - M/Ž,03. 02. 2021,MARIBOR,MESTNA OBČINA MARIBOR,https://www.iskanjedela.si/search-jobs?jobId=2647903&STATE=Podravska,"-OPRAVLJANJE ORGANIZACIJSKIH IN STROKOVNIH NALOG ZA DELOVANJE MESTNIH ČETRTI IN KRAJEVNIH SKUPNOSTI V SKLADU Z ODLOKOM O MESTNIH ČETRTIH IN KRAJEVNIH SKUPNOSTIH (PREDVSEM PRIPRAVA GRADIV, PISANJE ZAPISNIKOV), REALIZIRANJE SPREJETIH SKLEPOV, ORGANI...",26.01.2021,Podravska,iskanjedela.si
VOZNIK SKLADIŠČNIK - M/Ž,28. 01. 2021,PTUJ,MEDVED DANILO S.P. - BAR TRGOVINA,https://www.iskanjedela.si/search-jobs?jobId=2647685&STATE=Podravska,"DELO V SKLADIŠČU,RAZVOZ BLAGA ",25.01.2021,Podravska,iskanjedela.si
PROGRAMER - M/Ž,28. 01. 2021,MARIBOR,"LUME SOLUTIONS, celovite programske rešitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647567&STATE=Podravska,"RAZVOJ PROGRAMSKIH REŠITEV ZA NAŠE STRANKE, RAZVOJ NEODVISNIH SEGMENTOV/MODULOV OBSTOJEČE PROGRAMSKE REŠITVE. POGOJ JE POZNAVANJE KONCEPTA CELOSTNEGA RAZVOJA (FULL-STACK DEVELOPER). ",25.01.2021,Podravska,iskanjedela.si
KLJUČAVNIČAR - M/Ž,09. 02. 2021,MARIBOR,"ATOMIA, storitve, svetovanje in posredovanje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647856&STATE=Podravska,"MONTAŽA IN SESTAVA KOVINSKIH KONSTRUKCIJ IN NJIHOVIH SKLOPOV, SAMOSTOJNO DELO PO TEHNIČNIH RISBAH ",25.01.2021,Podravska,iskanjedela.si
PSIHOLOG - PRIPRAVNIK - M/Ž,28. 01. 2021,ORMOŽ,ZDRAVSTVENI DOM ORMOŽ,https://www.iskanjedela.si/search-jobs?jobId=2647854&STATE=Podravska,"IZVAJA OPRAVILA S PODROČJA PSIHODIAGNOSTIKE, INDIVIDUALNE IN SKUPINSKE PSIHOTERAPIJE OZIROMA REHABILITACIJE V OKVIRU SVOJE STROKOVNE USPOSOBLJENOSTI, SODELUJE Z VSEMI STROKOVNIMI ODDELKI V ZAVODU, VODI PREDPISANO STROKOVNO IN DRUGO DOKUENTACIJO,AK...",25.01.2021,Podravska,iskanjedela.si
FITOSANITARNI INŠPEKTOR - M/Ž,02. 02. 2021,LJUBLJANA,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO, UPRAVA REPUBLIKE SLOVENIJE ZA VARNO HRANO, VETERINARSTVO IN VARSTVO RASTLIN",https://www.iskanjedela.si/search-jobs?jobId=2647790&STATE=Podravska,"- OPRAVLJANJE INŠPEKCIJSKEGA NADZORSTVA NA PODROČJU ZDRAVJA RASTLIN, SEMENSKEGA MATERIALA, SORT KMETIJSKIH RASTLIN IN FITOFARMACEVTSKIH SREDSTEV, - JEMANJE URADNIH VZORCEV IN IZVAJANJE DRUGIH INŠPEKCIJSKIH NALOG S PODROČJA DELA ORGANA, - VODENJE P...",25.01.2021,Podravska,iskanjedela.si
ANALITIK - M/Ž,02. 02. 2021,MARIBOR,"LUME SOLUTIONS, celovite programske rešitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647558&STATE=Podravska,"VZDRŽEVANJE RAČUNALNIŠKE INFRASTRUKTURE, VZDRŽEVANJE OBSTOJEČE PROGRAMSKE OPREME (PHP), ANALITIKE PODATKOV (MYSQL), VZDRŽEVANJE INTERNIH STREŽNIKOV, DOMEN, POŽARNE PREGRADE, DIGITALNE TELEFONIJE, VZDRŽEVANJE OSTALE RAČUNALNIŠKE OPREME, VZDRŽEVANJE...",25.01.2021,Podravska,iskanjedela.si
UPRAVLJALEC STROJA II M/Ž - M/Ž,02. 02. 2021,MARIBOR,"WEILER Abrasives, umetni brusi in nekovine, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647560&STATE=Podravska,"- IZDELOVANJE VSEH VRST BRUSOV IN DRUGIH IZDELKOV TER POLIZDELKOV NA STROJIH (STISKALNICAH, POLAVTOMATIH, LINIJAH), - SPLOŠNE NASTAVITVE STROJEV ALI NAPRAV, - PREVENTIVNA VZDRŽEVALNA DELA IN ČIŠČENJE STROJEV. ",25.01.2021,Podravska,iskanjedela.si
VARILEC - M/Ž,28. 01. 2021,MARIBOR,"TETREB, proizvodnja in postavljanje konstrukcij, instalacije in druge storive, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647730&STATE=Podravska,VARJENJE SKLOPOV. ,25.01.2021,Podravska,iskanjedela.si
POMOČNIK VZGOJITELJA PREDŠOLSKE VZGOJE - M/Ž,28. 01. 2021,MARIBOR,VRTEC STUDENCI MARIBOR,https://www.iskanjedela.si/search-jobs?jobId=2647729&STATE=Podravska,"POMOČ VZGOJITELJU PRI PREHRANI OTROK, PREVZEM IN ODDAJA OTROKA STARŠU, SODELOVANJE Z VZGOJITELJEM ",25.01.2021,Podravska,iskanjedela.si
